"Source","Target","N","nb_cit_Target","nb_cit_Source","Weight"
43350568,29374704,11,35,44,0.280305955290694
43350568,30051279,10,203,44,0.105809738922621
43350568,30134915,7,52,44,0.146342351751241
43350568,30288777,6,168,44,0.0697863157798853
43350568,31463374,6,31,44,0.162459108322165
43350568,31698597,20,55,44,0.406557814090871
43350568,31768168,15,178,44,0.169494230514588
43350568,32047578,6,65,44,0.112193638801015
43350568,32304360,29,158,44,0.347810842338665
43350568,35336096,9,150,44,0.110782341881399
43350568,35347201,6,56,44,0.120873444603807
43350568,36005661,16,208,44,0.167248402001418
43350568,36437740,8,15,44,0.311399577664609
43350568,37097148,12,50,44,0.255840859626732
43350568,38360133,6,105,44,0.0882734829504749
43350568,38511684,9,16,44,0.339200262649984
43350568,38714811,6,131,44,0.0790295054660748
43350568,38825821,6,11,44,0.272727272727273
43350568,39685225,6,204,44,0.0633300496381124
43350568,40116746,6,38,44,0.146734796413356
43350568,41392406,6,143,44,0.0756409358488949
43350568,41639002,6,30,44,0.165144564768954
43350568,43100306,6,108,44,0.0870388279778489
43355295,26198084,8,572,12,0.0965609099170535
43355295,36628902,8,235,12,0.150648715430942
43355622,9654581,6,9,23,0.417028828114149
43355622,10442528,13,52,23,0.375904705778056
43355622,20019031,6,319,23,0.0700473953141426
43355622,27843974,7,815,23,0.0511275895002769
43355622,28685971,9,9,23,0.625543242171224
43355622,34591684,8,12,23,0.481543412343077
43355622,39296606,11,17,23,0.556293911166591
43359903,20019031,8,319,18,0.105574344328653
43359903,20364494,13,319,18,0.171558309534061
43359903,21720822,8,192,18,0.136082763487954
43359903,26183959,6,532,18,0.0613139339484966
43359903,27492234,6,56,18,0.188982236504614
43359903,28251952,9,52,18,0.294174202707276
43359903,36014708,6,76,18,0.162221421130763
43359903,38088295,6,18,18,0.333333333333333
43359903,38847772,6,69,18,0.17025130615175
43366585,28448868,6,162,17,0.114332390095006
43366585,39713900,6,213,17,0.0997096032035154
43369360,3346909,7,102,75,0.0800326730665041
43369360,3587998,8,80,75,0.103279555898864
43369360,4118422,9,74,75,0.120808089938524
43369360,5631710,6,37,75,0.1138989594903
43369360,6207824,7,77,75,0.0921132372943677
43369360,6749624,6,95,75,0.0710818653310911
43369360,6834569,10,186,75,0.0846667513334603
43369360,7948004,8,182,75,0.0684736788017461
43369360,7948009,7,71,75,0.0959264193758544
43369360,12207785,7,131,75,0.0706206581227446
43369360,13018314,6,48,75,0.1
43369360,13625030,9,70,75,0.124211800681624
43369360,15671149,9,134,75,0.089775840249687
43369360,16714959,6,169,75,0.0532938710021193
43369360,18767333,31,394,75,0.180336215420577
43369360,19882291,17,201,75,0.138458703603813
43369360,19925412,6,49,75,0.0989743318610787
43369360,20019031,12,319,75,0.0775809820602283
43369360,20363320,27,303,75,0.179106694237798
43369360,20364494,35,319,75,0.226277864342333
43369360,20633836,6,39,75,0.110940039245046
43369360,21374820,9,69,75,0.125108648434245
43369360,21719104,14,101,75,0.160855797093999
43369360,21720320,13,62,75,0.190641249527759
43369360,21720822,14,192,75,0.116666666666667
43369360,22162624,15,242,75,0.111340442853781
43369360,22422982,11,139,75,0.107734463512366
43369360,22423024,11,151,75,0.103365016861687
43369360,24418214,6,208,75,0.0480384461415261
43369360,24531389,7,198,75,0.0574426957903553
43369360,26183959,23,532,75,0.115144020094005
43369360,26198084,17,572,75,0.0820767734294955
43369360,26326127,16,100,75,0.18475208614068
43369360,27240180,6,87,75,0.0742781352708207
43369360,28622153,11,131,75,0.11097531990717
43369360,29012250,6,36,75,0.115470053837925
43369360,29030797,14,21,75,0.352766841475279
43369360,29286225,7,21,75,0.176383420737639
43369360,29744390,8,14,75,0.246885359939347
43369360,29974563,20,113,75,0.217250178637427
43369360,30375231,10,94,75,0.119098266835083
43369360,30907941,6,61,75,0.0887065525145487
43369360,31763798,9,18,75,0.244948974278318
43369360,31772903,6,14,75,0.18516401995451
43369360,32176180,18,127,75,0.184433587048282
43369360,32180647,7,258,75,0.0503219608282713
43369360,32414259,13,40,75,0.237346441585572
43369360,32488811,6,20,75,0.154919333848297
43369360,33001124,7,121,75,0.0734809433514069
43369360,33187789,12,96,75,0.14142135623731
43369360,33695861,8,82,75,0.102012274090134
43369360,34351008,25,196,75,0.206196524710581
43369360,34392489,9,47,75,0.151587345791973
43369360,34749738,13,98,75,0.151635079315149
43369360,35023973,6,74,75,0.0805387266256829
43369360,35064138,7,25,75,0.161658075373095
43369360,35114020,9,17,75,0.252050415125042
43369360,35231816,22,146,75,0.210240132329698
43369360,35804305,6,31,75,0.124434203367651
43369360,36548915,6,22,75,0.147709789175199
43369360,36860341,12,202,75,0.0974933356442865
43369360,36992178,7,133,75,0.0700876644050462
43369360,37043013,7,9,75,0.269430125621825
43369360,37338969,6,47,75,0.101058230527982
43369360,37913829,6,38,75,0.112390297389803
43369360,38373173,8,70,75,0.110410489494777
43369360,38464621,10,71,75,0.137037741965506
43369360,38923554,7,34,75,0.138620656016734
43369360,39282517,14,75,75,0.186666666666667
43369360,39749794,6,36,75,0.115470053837925
43369360,39965120,6,51,75,0.0970142500145332
43369360,39982403,6,15,75,0.178885438199983
43369360,40527961,6,15,75,0.178885438199983
43369360,40887411,7,34,75,0.138620656016734
43369360,41034096,6,72,75,0.0816496580927726
43370665,14315457,10,67,36,0.203615740593842
43370665,17777315,7,59,36,0.151887062810961
43370665,27872829,10,27,36,0.320750149549792
43370665,28662396,6,115,36,0.0932504808240314
43370665,30264603,18,125,36,0.268328157299975
43370665,31170307,7,15,36,0.301232038038355
43370665,32095530,11,206,36,0.127734385953463
43370665,34114261,10,22,36,0.355334527259351
43370665,34503080,12,136,36,0.171498585142509
43370665,36508985,6,81,36,0.111111111111111
43370665,37527590,18,22,36,0.639602149066831
43370665,38363083,13,15,36,0.559430927785516
43370665,39582464,6,19,36,0.229415733870562
43370665,40448331,7,50,36,0.164991582276861
43370665,40632144,7,12,36,0.336787657027282
43370665,41610965,6,426,36,0.0484501583111509
43370665,42485750,14,159,36,0.1850453700009
43370665,42946913,8,9,36,0.444444444444444
43378798,26198084,7,572,10,0.0925550299358904
43378798,32477067,6,45,10,0.282842712474619
43378798,34544292,6,35,10,0.320713490294909
43382640,30493140,7,453,10,0.104003735711476
43382640,39021048,7,117,10,0.20464687117164
43382640,39631346,8,693,10,0.0960999960208596
43383026,31895792,6,164,15,0.120971675781827
43383026,39290237,7,29,15,0.335624311039769
43386318,36426988,6,13,10,0.526234811584218
43386318,38554292,6,15,10,0.489897948556636
43392008,16714959,6,169,7,0.174445141388874
43394312,38894124,7,19,8,0.567774973957669
43394312,42414267,6,31,8,0.381000381000571
43395335,26198084,7,572,11,0.0882477584903774
43395335,27742056,6,29,11,0.335935506573513
43395335,32477067,6,45,11,0.269679944985297
43395335,41175769,8,42,11,0.372193684159388
43396887,35015082,10,28,17,0.458349248514106
43396887,40484999,6,339,17,0.0790363617976252
43398217,10587360,7,290,39,0.0658213427395352
43398217,28448868,6,162,39,0.0754851356096397
43398217,28541642,12,303,39,0.110389464932176
43398217,30156122,8,302,39,0.0737147186014808
43398217,30493140,8,453,39,0.0601878157021585
43398217,31266325,9,52,39,0.199852016257947
43398217,32386317,7,123,39,0.101067885758982
43398217,36508922,10,85,39,0.173683368572969
43398217,36738748,9,156,39,0.115384615384615
43398217,36815973,9,206,39,0.100409914146213
43398217,39631346,18,693,39,0.109489780290272
43398217,39713900,17,213,39,0.186520605291713
43398217,39719621,9,73,39,0.168674245377713
43399521,26183959,8,532,8,0.122627867896993
43399521,26198084,7,572,8,0.103479669298089
43399521,32180647,6,258,8,0.132067635948844
43400322,4556234,6,8,17,0.514495755427526
43400322,12108004,11,28,17,0.504184173365516
43400322,27563493,10,64,17,0.303169531295416
43401473,3406378,9,28,23,0.354649682807595
43401473,10093623,7,31,23,0.262152060195598
43401473,16671814,7,29,23,0.271041082431828
43401473,22072376,12,98,23,0.252757639122681
43401473,25387792,8,111,23,0.158330498665536
43401473,27156203,8,59,23,0.217170115919161
43401473,28172722,12,81,23,0.278019218742766
43401473,28777833,7,71,23,0.173222757450382
43401473,30224066,7,45,23,0.217584455256073
43401473,30897271,7,23,23,0.304347826086957
43401473,31875935,18,258,23,0.233667727068604
43401473,32064031,8,28,23,0.31524416249564
43401473,33894582,6,10,23,0.395628284037472
43401473,35742439,6,16,23,0.312771621085612
43401473,39047090,9,55,23,0.25304470070199
43401473,39728797,8,72,23,0.196589274873196
43401473,40420161,7,41,23,0.227951363159043
43401473,41540563,9,30,23,0.342624144432096
43401473,42334944,13,81,23,0.30118748697133
43404339,15671149,6,134,12,0.149626400416145
43414238,10526626,6,62,41,0.119004525563703
43414238,29505880,14,25,41,0.437286533288097
43414238,29775145,7,69,41,0.131607780882015
43414238,30264603,6,125,41,0.0838116354923494
43414238,31176999,6,7,41,0.354168801660573
43414238,31216874,13,37,41,0.333772507876013
43414238,31774115,6,54,41,0.127515342612668
43414238,32414323,17,72,41,0.312889323878732
43414238,35252849,25,34,41,0.669589480006975
43414238,38232580,7,27,41,0.210389581422401
43414238,40499285,6,9,41,0.312347523777212
43414238,40740425,7,124,41,0.0981737248543125
43414238,41665849,6,38,41,0.152008377581442
43414238,41940240,8,17,41,0.303021607631428
43415780,30493140,13,453,13,0.169403576538187
43415780,33155542,7,288,13,0.114401078830607
43415780,39631346,12,693,13,0.126427908248203
43415780,39950207,7,125,13,0.173648628424892
43416167,39713989,6,34,21,0.224544356569536
43416706,30750683,6,27,26,0.226455406828919
43425220,33554493,7,114,11,0.197673873153717
43425220,34592681,9,477,11,0.124247304984387
43425220,40484999,8,339,11,0.13100678694146
43425220,42000485,7,46,11,0.311187957132071
43425640,5235496,8,26,18,0.369800130816819
43425640,14296650,6,28,18,0.267261241912424
43425640,20019036,6,99,18,0.14213381090374
43425640,29454489,8,35,18,0.318727629155838
43425640,31339347,8,27,18,0.362887369301212
43425640,34512042,12,37,18,0.464990554975277
43425640,35124639,9,119,18,0.194461117065649
43425640,36664955,6,14,18,0.377964473009227
43425640,38964516,6,12,18,0.408248290463863
43425640,40245731,9,63,18,0.267261241912424
43425640,40626755,6,62,18,0.179605302026775
43425640,41373025,11,27,18,0.498970132789166
43425640,42645669,8,57,18,0.249756216421785
43426460,28448868,6,162,8,0.166666666666667
43426979,28643470,7,32,13,0.343203236491822
43426979,28890878,7,37,13,0.319172526811287
43426979,32130459,7,26,13,0.380749805254295
43426979,35174708,6,39,13,0.266469355010597
43426979,39085416,9,16,13,0.624037720753383
43430330,18861668,7,26,14,0.366899692852671
43430330,43333989,9,23,14,0.501550391317818
43432230,34508489,6,36,8,0.353553390593274
43432230,42209987,6,135,8,0.182574185835055
43436754,30918779,6,29,8,0.393919298579168
43436754,35867890,6,15,8,0.547722557505166
43443516,3998319,12,112,40,0.179284291400159
43443516,16718463,10,44,40,0.238365647311398
43443516,20019031,8,319,40,0.0708214231796511
43443516,20364494,6,319,40,0.0531160673847383
43443516,26183959,8,532,40,0.0548408497107082
43443516,26198084,24,572,40,0.158665765604384
43443516,27079087,7,216,40,0.0753080095095887
43443516,27228690,12,209,40,0.131243591777942
43443516,27843974,8,815,40,0.0443079020497369
43443516,28534669,24,119,40,0.347862621391469
43443516,29820569,13,95,40,0.210887847469991
43443516,32035503,6,41,40,0.148159439497438
43443516,32160840,11,81,40,0.193250301454734
43443516,32180647,9,258,40,0.0885936634827928
43443516,35905200,7,27,40,0.213003216807565
43443516,36628902,6,235,40,0.0618852747755276
43447439,26183959,7,532,10,0.0959714869937393
43447439,26198084,6,572,10,0.0793328828021918
43447439,27228690,8,209,10,0.174991455703923
43450918,11010212,6,19,9,0.458831467741124
43450918,11019082,6,20,9,0.447213595499958
43450918,28276994,6,15,9,0.516397779494322
43450918,30064004,7,11,9,0.703526470681448
43450918,43085872,8,100,9,0.266666666666667
43452162,3782363,6,72,29,0.131306432859723
43452162,8200235,6,14,29,0.297775000191279
43452162,15095595,7,24,29,0.265334315252616
43452162,20363320,6,303,29,0.0640075106552345
43452162,20364494,11,319,29,0.114366372081221
43452162,27212037,6,7,29,0.421117443806158
43452162,27215396,15,23,29,0.580802319496775
43452162,27240180,7,87,29,0.139360409804392
43452162,27742056,6,29,29,0.206896551724138
43452162,28045656,20,30,29,0.67806350362081
43452162,28867581,7,10,29,0.411054153660292
43452162,30120188,6,51,29,0.156015290247703
43452162,31887265,18,28,29,0.631676165709237
43452162,32265942,6,9,29,0.371390676354104
43452162,32960570,9,70,29,0.199753542728314
43452162,34014303,6,22,29,0.237542274739469
43452162,34351008,8,196,29,0.106111621815458
43452162,34602965,8,17,29,0.360301879288836
43452162,35231816,6,146,29,0.0922095332168017
43452162,37783243,9,15,29,0.431516971336846
43452162,40075587,7,14,29,0.347404166889826
43452162,40643631,6,16,29,0.278543007265578
43452162,40735134,8,28,29,0.280744962537439
43452162,41333121,9,26,29,0.327760668328153
43452162,42038379,9,15,29,0.431516971336846
43452251,3442931,6,32,278,0.0636141697259978
43452251,3587998,9,80,278,0.0603497003384048
43452251,3698862,6,53,278,0.0494300349603657
43452251,3717160,12,63,278,0.0906752106890556
43452251,3717177,6,9,278,0.119952028780813
43452251,3717887,8,32,278,0.0848188929679971
43452251,3812718,32,87,278,0.205763317816214
43452251,3829231,14,101,278,0.0835497107746338
43452251,3843749,12,71,278,0.0854141205721263
43452251,3998319,25,112,278,0.141680016701649
43452251,4118422,10,74,278,0.0697207005415011
43452251,4121902,11,29,278,0.122509929022121
43452251,4294357,6,14,278,0.0961755845456252
43452251,4312792,21,67,278,0.153871963408417
43452251,4382861,10,28,278,0.11334401336132
43452251,4430849,7,52,278,0.0582202371645401
43452251,4543040,6,49,278,0.0514080123346343
43452251,4544429,6,87,278,0.0385806220905402
43452251,4605341,8,94,278,0.0494884284065509
43452251,4850876,39,260,278,0.145062626019337
43452251,5227468,8,47,278,0.0699872066330742
43452251,5795429,8,162,278,0.0376972857635543
43452251,6084569,6,37,278,0.0591599761703664
43452251,6087949,11,66,278,0.0812079073774438
43452251,6088620,6,14,278,0.0961755845456252
43452251,6088621,6,47,278,0.0524904049748057
43452251,6207824,9,77,278,0.0615141105631406
43452251,6749624,15,95,278,0.0923011386133575
43452251,6834569,34,186,278,0.149520261174149
43452251,6834572,31,116,278,0.172627627258444
43452251,6835806,25,72,278,0.176706027016661
43452251,7191723,9,39,278,0.0864346361123085
43452251,7208158,10,74,278,0.0697207005415011
43452251,7308566,14,39,278,0.134453878396924
43452251,7313168,6,8,278,0.127228339451996
43452251,7404751,9,42,278,0.0832904994403295
43452251,7460923,8,11,278,0.144667589930135
43452251,7534972,16,94,278,0.0989768568131018
43452251,7948004,27,182,278,0.120034385143952
43452251,7948009,8,71,278,0.0569427470480842
43452251,8138313,6,18,278,0.0848188929679971
43452251,8926756,6,22,278,0.0767215753931347
43452251,9167434,6,26,278,0.070573584859432
43452251,9209378,19,106,278,0.110682324230082
43452251,9220309,6,17,278,0.0872779208241924
43452251,9346202,6,37,278,0.0591599761703664
43452251,10334893,6,13,278,0.0998061208534973
43452251,10442528,8,52,278,0.0665374139023315
43452251,10526583,7,118,278,0.0386486775713591
43452251,10685448,11,70,278,0.0788535531005919
43452251,10733675,11,45,278,0.0983476598107337
43452251,11029155,6,33,278,0.0626429039918832
43452251,12207785,10,131,278,0.0524012870752591
43452251,12312094,8,57,278,0.0635521373663139
43452251,12370586,14,60,278,0.108400182289439
43452251,12375162,16,75,278,0.110806937770311
43452251,12651757,7,49,278,0.0599760143904067
43452251,12746943,6,39,278,0.057623090741539
43452251,12928053,11,78,278,0.0747004100631616
43452251,13052523,9,86,278,0.058206419616662
43452251,13116945,7,25,278,0.0839664201465694
43452251,13625030,11,70,278,0.0788535531005919
43452251,13690965,7,77,278,0.047844308215776
43452251,13938583,6,22,278,0.0767215753931347
43452251,14173197,6,117,278,0.0332687069511658
43452251,14197708,6,45,278,0.053644178078582
43452251,14889963,17,91,278,0.106882308969214
43452251,15035410,9,17,278,0.130916881236289
43452251,15184965,21,56,278,0.168307272954844
43452251,15185774,9,65,278,0.0669519812396938
43452251,15284012,10,52,278,0.0831717673779144
43452251,15507536,6,25,278,0.0719712172684881
43452251,15671149,17,134,278,0.0880793547109456
43452251,15673090,6,17,278,0.0872779208241924
43452251,15714784,6,13,278,0.0998061208534973
43452251,16433476,6,13,278,0.0998061208534973
43452251,16684540,7,119,278,0.0384859455745997
43452251,16718463,17,44,278,0.153709314300768
43452251,16964454,25,176,278,0.113021554632918
43452251,17095480,8,62,278,0.0609356915563752
43452251,17097269,8,18,278,0.113091857290663
43452251,17104829,10,78,278,0.0679094636937833
43452251,17898378,7,90,278,0.0442541891056348
43452251,17898696,12,32,278,0.127228339451996
43452251,17904357,26,127,278,0.138372277623221
43452251,18003080,6,31,278,0.0646320610737072
43452251,18767333,62,394,278,0.187335973123511
43452251,19046236,16,45,278,0.143051141542885
43452251,19049375,21,88,278,0.134262756937986
43452251,19068291,6,64,278,0.044982010792805
43452251,19272115,13,78,278,0.0882823028019183
43452251,19882291,34,201,278,0.143832983943615
43452251,19918229,11,71,278,0.0782962771911158
43452251,20019031,28,319,278,0.0940243396236739
43452251,20019036,8,99,278,0.0482225299767115
43452251,20025027,6,29,278,0.0668235976484298
43452251,20181850,8,27,278,0.0923391148085925
43452251,20250474,10,52,278,0.0831717673779144
43452251,20252779,6,47,278,0.0524904049748057
43452251,20363320,32,303,278,0.110257024014743
43452251,20364494,32,319,278,0.107456388141342
43452251,20370026,12,81,278,0.079968019187209
43452251,20388978,22,122,278,0.119459410564831
43452251,21647611,6,35,278,0.0608267804924532
43452251,21719104,20,101,278,0.119356729678048
43452251,21720320,12,62,278,0.0914035373345629
43452251,21720822,17,192,278,0.0735827321130971
43452251,21723265,7,13,278,0.11644047432908
43452251,22160924,10,77,278,0.0683490117368229
43452251,22162624,20,242,278,0.077108084516361
43452251,22422982,11,139,278,0.0559580905974966
43452251,22423024,21,151,278,0.102496355459413
43452251,22621193,11,77,278,0.0751839129105052
43452251,22853178,10,82,278,0.0662324279701957
43452251,23014031,10,48,278,0.0865679201330555
43452251,23014045,7,20,278,0.0938773116375185
43452251,23015398,22,59,278,0.17178066396606
43452251,23177556,11,93,278,0.0684114527418395
43452251,23735559,10,31,278,0.107720101789512
43452251,23741528,7,16,278,0.104958025183212
43452251,23925274,9,25,278,0.107956825902732
43452251,24283123,7,20,278,0.0938773116375185
43452251,24418214,25,208,278,0.103964709222393
43452251,24531389,25,198,278,0.106557743601576
43452251,25241798,6,18,278,0.0848188929679971
43452251,25387792,7,111,278,0.039848699528415
43452251,25822097,12,115,278,0.0671135061577734
43452251,26183959,148,532,278,0.384842920075804
43452251,26183970,12,24,278,0.146910632062318
43452251,26193619,8,52,278,0.0665374139023315
43452251,26198084,168,572,278,0.421297487738802
43452251,26198099,7,12,278,0.121195088186278
43452251,26326127,17,100,278,0.101959224463691
43452251,26367440,10,48,278,0.0865679201330555
43452251,27077938,7,13,278,0.11644047432908
43452251,27079087,25,216,278,0.102021272265498
43452251,27179502,47,292,278,0.164962045919864
43452251,27228690,38,209,278,0.15764785122776
43452251,27240180,10,87,278,0.064301036817567
43452251,27417883,7,56,278,0.0561024243182814
43452251,27555122,7,44,278,0.0632920705944339
43452251,27635808,7,8,278,0.148433062693995
43452251,27652067,6,14,278,0.0961755845456252
43452251,27758951,8,29,278,0.0890981301979064
43452251,27775714,6,32,278,0.0636141697259978
43452251,27843974,90,815,278,0.189078133774789
43452251,27881616,16,29,278,0.178196260395813
43452251,27883476,6,22,278,0.0767215753931347
43452251,28275504,26,128,278,0.137830701072995
43452251,28397171,8,32,278,0.0848188929679971
43452251,28499878,10,38,278,0.0972939428817084
43452251,28534669,25,119,278,0.137449805623571
43452251,28582262,8,14,278,0.1282341127275
43452251,28607922,6,70,278,0.0430110289639592
43452251,28622153,13,131,278,0.0681216731978369
43452251,28731000,9,114,278,0.050555415701947
43452251,28904005,6,40,278,0.0568982431358161
43452251,28971293,6,85,278,0.0390318727795477
43452251,29015556,8,24,278,0.0979404213748784
43452251,29058197,9,26,278,0.105860377289148
43452251,29230641,7,17,278,0.101824240961558
43452251,29331856,8,17,278,0.116370561098923
43452251,29419975,12,63,278,0.0906752106890556
43452251,29434833,6,73,278,0.042117969171029
43452251,29509846,7,9,278,0.139944033577616
43452251,29630529,6,8,278,0.127228339451996
43452251,29689862,8,27,278,0.0923391148085925
43452251,29705127,16,188,278,0.0699872066330742
43452251,29733584,8,15,278,0.123885922616502
43452251,29820569,34,95,278,0.209215914190277
43452251,29827169,8,28,278,0.0906752106890556
43452251,29919786,13,49,278,0.111384026725041
43452251,29974563,18,113,278,0.101557239011155
43452251,29976816,8,16,278,0.119952028780813
43452251,30087309,9,36,278,0.0899640215856101
43452251,30094188,6,11,278,0.108500692447601
43452251,30254448,6,22,278,0.0767215753931347
43452251,30271392,6,10,278,0.113796486271632
43452251,30278719,6,20,278,0.080466267117873
43452251,30375231,13,94,278,0.0804186961606452
43452251,30479223,12,31,278,0.129264122147414
43452251,30739617,6,260,278,0.0223173270798979
43452251,30765593,6,76,278,0.0412783240680196
43452251,30947223,7,57,278,0.0556081201955247
43452251,31016374,6,21,278,0.0785270359502284
43452251,31127327,6,43,278,0.0548775386927085
43452251,31131015,22,26,278,0.258769811151251
43452251,31465940,7,15,278,0.108400182289439
43452251,31497871,12,59,278,0.0936985439814872
43452251,31599776,9,56,278,0.0721316884092189
43452251,31875935,6,258,278,0.0224036613561627
43452251,31996418,8,25,278,0.0959616230246507
43452251,32160840,25,81,278,0.166600039973352
43452251,32176180,6,127,278,0.0319320640668972
43452251,32180647,100,258,278,0.373394355936046
43452251,32215275,10,54,278,0.0816170178123986
43452251,32252202,7,18,278,0.0989553751293299
43452251,32291146,7,24,278,0.0856978687030186
43452251,32477067,15,45,278,0.134110445196455
43452251,32565118,8,67,278,0.058617890822254
43452251,32613866,11,18,278,0.155501303774661
43452251,32763399,7,19,278,0.0963160894920457
43452251,33001124,51,121,278,0.278070612173704
43452251,33004037,7,39,278,0.0672269391984622
43452251,33058787,7,10,278,0.132762567316904
43452251,33146144,20,86,278,0.129347599148138
43452251,33187789,12,96,278,0.0734553160311588
43452251,33307083,10,27,278,0.115423893510741
43452251,33371669,6,17,278,0.0872779208241924
43452251,33460856,14,139,278,0.0712193880331775
43452251,33638289,25,67,278,0.183180908819544
43452251,33695861,21,82,278,0.139088098737411
43452251,33938400,8,45,278,0.0715255707714427
43452251,34060671,11,46,278,0.0972727897250541
43452251,34086285,7,36,278,0.0699720167888078
43452251,34229472,14,31,278,0.150808142505317
43452251,34282189,8,16,278,0.119952028780813
43452251,34286880,12,231,278,0.0473535843901195
43452251,34308670,6,32,278,0.0636141697259978
43452251,34351008,29,196,278,0.1242360298087
43452251,34419795,7,19,278,0.0963160894920457
43452251,34528233,8,48,278,0.0692543361064444
43452251,34544292,17,35,278,0.172342544728617
43452251,34707958,10,20,278,0.134110445196455
43452251,34749738,20,98,278,0.121169847097139
43452251,34775232,9,55,278,0.0727844771755901
43452251,34922876,10,64,278,0.0749700179880084
43452251,34942763,6,19,278,0.0825566481360392
43452251,35098703,7,39,278,0.0672269391984622
43452251,35124639,7,119,278,0.0384859455745997
43452251,35231816,19,146,278,0.0943093551003618
43452251,35278203,6,45,278,0.053644178078582
43452251,35424612,6,39,278,0.057623090741539
43452251,35499950,40,286,278,0.141858243084268
43452251,35510279,7,36,278,0.0699720167888078
43452251,35542474,10,25,278,0.119952028780813
43452251,35555971,8,20,278,0.107288356157164
43452251,35683476,7,13,278,0.11644047432908
43452251,35745838,7,175,278,0.0317363237411695
43452251,35780720,9,12,278,0.1558222562395
43452251,35905200,10,27,278,0.115423893510741
43452251,36014708,7,76,278,0.0481580447460229
43452251,36111003,9,40,278,0.0853473647037242
43452251,36204764,7,9,278,0.139944033577616
43452251,36269221,7,72,278,0.049477687564665
43452251,36345996,7,24,278,0.0856978687030186
43452251,36420308,17,36,278,0.169932040772819
43452251,36426230,8,27,278,0.0923391148085925
43452251,36472859,6,9,278,0.119952028780813
43452251,36497863,10,18,278,0.141364821613329
43452251,36543155,23,64,278,0.172431041372419
43452251,36598434,11,37,278,0.108459956312338
43452251,36628902,70,235,278,0.273868265277037
43452251,36671684,8,15,278,0.123885922616502
43452251,36699368,10,25,278,0.119952028780813
43452251,36736208,11,43,278,0.100608820936632
43452251,36740571,6,66,278,0.0442952222058785
43452251,36860341,15,202,278,0.0632984647016982
43452251,36873077,18,69,278,0.129964745827323
43452251,36906959,14,160,278,0.0663812836584521
43452251,36974826,7,15,278,0.108400182289439
43452251,36992178,11,133,278,0.0572063800112681
43452251,37187639,13,55,278,0.105133133698075
43452251,37200383,8,39,278,0.0768307876553853
43452251,37265667,8,16,278,0.119952028780813
43452251,37451544,7,44,278,0.0632920705944339
43452251,37478646,6,10,278,0.113796486271632
43452251,37490780,14,27,278,0.161593450915037
43452251,37505968,10,16,278,0.149940035976017
43452251,37960096,8,30,278,0.0876005759756806
43452251,38033700,6,64,278,0.044982010792805
43452251,38105798,6,14,278,0.0961755845456252
43452251,38226440,8,12,278,0.138508672212889
43452251,38373173,10,70,278,0.0716850482732654
43452251,38422128,6,39,278,0.057623090741539
43452251,38464621,6,71,278,0.0427070602860632
43452251,38518605,12,79,278,0.080973945763694
43452251,38554292,8,15,278,0.123885922616502
43452251,38682376,7,87,278,0.0450107257722969
43452251,38761283,8,117,278,0.0443582759348877
43452251,39102056,7,75,278,0.0484780352745111
43452251,39174659,6,11,278,0.108500692447601
43452251,39243042,14,25,278,0.167932840293139
43452251,39282517,7,75,278,0.0484780352745111
43452251,39495307,9,12,278,0.1558222562395
43452251,39614256,7,58,278,0.0551266555472339
43452251,39705753,7,28,278,0.0793408093529237
43452251,39746229,8,44,278,0.0723337949650673
43452251,39797220,8,229,278,0.0317066127122743
43452251,39808400,8,65,278,0.0595128722130612
43452251,40218247,11,47,278,0.096232409120477
43452251,40466141,12,22,278,0.153443150786269
43452251,40522269,21,432,278,0.0605975440931388
43452251,40629770,9,29,278,0.100235396472645
43452251,40644206,7,22,278,0.0895085046253238
43452251,40783603,8,95,278,0.049227273927124
43452251,40873306,12,18,278,0.169637785935994
43452251,40887411,7,34,278,0.0720006112730905
43452251,40920978,9,49,278,0.0771120185019515
43452251,40923777,19,128,278,0.100722435399497
43452251,40926028,9,51,278,0.0755848966232374
43452251,41034096,11,72,278,0.0777506518873307
43452251,41049708,7,15,278,0.108400182289439
43452251,41175769,6,42,278,0.0555269996268863
43452251,41176345,7,22,278,0.0895085046253238
43452251,41345879,7,13,278,0.11644047432908
43452251,41389670,23,77,278,0.157202726994693
43452251,41487267,17,88,278,0.108688898473607
43452251,41559726,9,25,278,0.107956825902732
43452251,41567025,7,40,278,0.0663812836584521
43452251,41639000,17,133,278,0.0884098600174144
43452251,41811347,13,46,278,0.114958751493246
43452251,42015233,6,71,278,0.0427070602860632
43452251,42070506,7,20,278,0.0938773116375185
43452251,42130660,11,89,278,0.0699318929155683
43452251,42136553,9,55,278,0.0727844771755901
43452251,42216189,8,14,278,0.1282341127275
43452251,42329500,6,15,278,0.0929144419623766
43452251,42352674,6,35,278,0.0608267804924532
43452251,42379597,6,15,278,0.0929144419623766
43452251,42485539,11,179,278,0.0493109956666636
43452251,42489870,16,40,278,0.151728648362176
43452251,42507047,24,96,278,0.146910632062318
43452251,42683531,8,77,278,0.0546792093894583
43452251,42952294,13,24,278,0.159153184734177
43452251,43105988,24,52,278,0.199612241706995
43452251,43183273,6,55,278,0.0485229847837268
43452251,43304884,8,19,278,0.110075530848052
43452251,43355295,6,12,278,0.103881504159667
43452251,43369360,7,75,278,0.0484780352745111
43452251,43399521,7,8,278,0.148433062693995
43452251,43443516,9,40,278,0.0853473647037242
